,step,entity,name,id,model,dataset,subset,initial_model,project,exit_condition,metric,seed,train,dev,test,range_from,range_to
260,7,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9993233076720988,0.9542628774422736,0.924811279970736,7,8
261,8,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991640460172763,0.9542057258677477,0.9228208030898315,5,6
262,9,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991004402270393,0.9512342345204434,0.9241867610714047,13,14
263,10,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9992516281069376,0.9521851875276706,0.923516512725098,11,12
264,11,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9988615102901954,0.9510800508259213,0.9187852871412823,6,7
265,12,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9993630471822801,0.9466425143801442,0.9204769379780234,10,11
266,13,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9994029090272194,0.9443245302183849,0.9137942529501968,4,5
267,14,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9994028900123403,0.9425615638486926,0.9133175466097455,8,9
268,15,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.99945064131655,0.9388841364889269,0.9086307938199254,1,2
269,16,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9994427106553723,0.9350087482105932,0.9029431438127091,0,1
270,17,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9993233076720988,0.9295175173903375,0.900912907309922,4,5
271,18,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9991561315797852,0.9246297936970003,0.894612649140882,2,3
272,19,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9989891030080156,0.9171274229424851,0.87703634607056,2,3
273,20,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.998718265120093,0.9084473356931024,0.8728052539874012,2,3
274,21,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.9959347329732138,0.8715151130705064,0.8299619467254157,0,1
275,22,szegedai-semantics,vital-music-159,lg3r4b24,bert-large-uncased,conll,ner,pfdf,recursive,max_depth,f1,42,0.938284234587043,0.7786412797098634,0.7362599849798593,0,1
276,0,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9979765277215702,0.9379310344827586,0.8858131487889274,7,8
277,1,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9959661153691005,0.9411764705882353,0.8655737704918033,6,7
278,2,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9987868985038415,0.9214285714285715,0.888888888888889,1,2
279,3,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9983851433185305,0.9283276450511946,0.8664495114006514,9,10
280,4,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993935718617344,0.923076923076923,0.8859060402684563,18,19
281,5,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993935718617344,0.9187279151943463,0.8741258741258742,8,9
282,6,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9985861442132903,0.9166666666666667,0.8805460750853241,3,4
283,7,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993935718617344,0.9128919860627178,0.88659793814433,12,13
284,8,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993935718617344,0.9172413793103448,0.8532423208191127,12,13
285,9,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.998989286436224,0.920863309352518,0.8612099644128114,3,4
286,10,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995957962813258,0.9116607773851589,0.8591549295774648,11,12
287,11,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995957962813258,0.9160839160839161,0.8611111111111112,11,12
288,12,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,1.0,0.8979591836734694,0.8668941979522184,4,5
289,13,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995957962813258,0.8850174216027875,0.8309859154929577,7,8
290,14,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995957962813258,0.8843537414965986,0.8501742160278746,7,8
291,15,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9991909385113268,0.8843537414965986,0.8395904436860069,5,6
292,16,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9989888776541962,0.85,0.8185053380782918,0,1
293,17,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997978572872448,0.8561872909698998,0.8410596026490066,4,5
294,18,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9987873888439773,0.8552188552188552,0.8435374149659864,1,2
295,19,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9977809158765382,0.8507936507936507,0.8338557993730407,0,1
296,20,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9965732715178393,0.8164556962025317,0.7922077922077921,0,1
297,21,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993935718617344,0.7933333333333332,0.7811447811447811,1,2
298,22,szegedai-semantics,icy-night-158,htk2hd33,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9689697972693421,0.6640316205533597,0.6692307692307692,0,1
299,0,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9688390525017988,0.6795795004894551,0.5542730079897592,4,5
300,1,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.977042475736346,0.6967730751358129,0.541999303039258,2,3
301,2,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9790611861362132,0.6865777274496621,0.588234587315941,15,16
302,3,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9870897529120995,0.6874265568004432,0.5848617611052483,7,8
303,4,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.98655082474195,0.7036602745649271,0.5005963833470014,11,12
304,5,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.991862449100834,0.6864916125346512,0.5447319676436793,15,16
305,6,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.993257162076841,0.6799022187031416,0.5187377473149469,15,16
306,7,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9938201919445439,0.6864916125346512,0.5268339388873263,0,1
307,8,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9863114814435707,0.6568455125592981,0.5005963833470014,7,8
308,9,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9862338769039142,0.6119287765594568,0.5542173152615902,0,1
309,10,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9793360892976114,0.6493467401209964,0.5194174228246112,12,13
310,11,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9885022330828196,0.6338777280662506,0.45101503024365625,11,12
311,12,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9893641867692441,0.613281874073079,0.5539454293101647,4,5
312,13,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9941015236518255,0.640768576600984,0.5187080575771027,9,10
313,14,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9918755228739599,0.6459478679224634,0.5115529130822516,0,1
314,15,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9882676729517061,0.5908062498018198,0.5253132078829,7,8
315,16,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9910191503507695,0.6000183670602441,0.48468803525352533,2,3
316,17,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9918683658770621,0.5686786302452185,0.4851073593057988,1,2
317,18,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9901689693774925,0.47676151240748693,0.4302975723715965,3,4
318,19,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9840367402730141,0.4520894433006377,0.33569735555455993,0,1
319,20,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9715791488646739,0.27809489497269596,0.3315162634711118,2,3
320,21,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.8931434005535746,0.2241102498733081,0.1627196781495299,1,2
321,22,szegedai-semantics,radiant-pyramid-157,agp3i0yl,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.5163854709605047,0.10447594822273516,0.0814418566330766,0,1
322,0,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.993480588799929,0.9400755569065091,0.9285238986051301,4,5
323,1,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.997381109588357,0.9399452863780452,0.928714859437751,10,11
324,2,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9982662727638386,0.9409210797668538,0.9290246532741455,6,7
325,3,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.998737895586518,0.9400058594385791,0.9294831607192116,13,14
326,4,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9991761145339499,0.9399386043888098,0.928347581918921,10,11
327,5,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9991068258476833,0.9397749834546658,0.9280028081788209,1,2
328,6,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9992648914952107,0.940472830688405,0.9283876877517473,14,15
329,7,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9991122947181535,0.9402427637721756,0.9277323158793112,15,16
330,8,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9992732235586526,0.9403417412530513,0.9291508381289101,1,2
331,9,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993453536754507,0.9408739802117689,0.9282776607483197,13,14
332,10,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9994202190961522,0.9403171364381301,0.9278200396675956,3,4
333,11,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9996560218370653,0.9402426726521583,0.9276270443010214,2,3
334,12,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9996338256344247,0.9405318606442653,0.9290286948007934,3,4
335,13,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9994202158794271,0.9399385377189459,0.9281787372913267,5,6
336,14,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993342247324416,0.9398006010176074,0.9247683879298456,8,9
337,15,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9993314784866448,0.9385227679394446,0.9234838418532355,5,6
338,16,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9995839112343966,0.9378471017007984,0.9233662671146999,6,7
339,17,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9995866496148074,0.9365363540683354,0.9235594474902458,5,6
340,18,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9996005481367236,0.9357038321860264,0.921156208478528,2,3
341,19,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.999361997226075,0.9331410478834142,0.9206070707956838,0,1
342,20,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9982745611504406,0.928705339242948,0.9155571128241066,2,3
343,21,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9939641064048154,0.9203856152512997,0.9067911120008008,0,1
344,22,szegedai-semantics,grateful-wildflower-156,qj51ik01,bert-large-uncased,conll,pos,pfdf,recursive,max_depth,f1,42,0.9388466580018678,0.8786098397550339,0.8666266446545601,0,1
345,0,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9971887550200803,0.7753623188405797,0.7194244604316546,15,16
346,1,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9971887550200803,0.7971014492753623,0.7482014388489209,4,5
347,2,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9979919678714859,0.7681159420289855,0.6762589928057554,12,13
348,3,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.993574297188755,0.7608695652173914,0.6690647482014388,19,20
349,4,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.782608695652174,0.6762589928057554,12,13
350,5,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.7681159420289855,0.6762589928057554,3,4
351,6,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9983935742971888,0.7608695652173914,0.6402877697841727,1,2
352,7,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9991967871485944,0.7681159420289855,0.6330935251798561,3,4
353,8,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.7463768115942029,0.6546762589928058,13,14
354,9,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.7536231884057971,0.6402877697841727,4,5
355,10,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9987951807228915,0.717391304347826,0.6258992805755396,2,3
356,11,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.7101449275362319,0.6834532374100719,2,3
357,12,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.6884057971014492,0.5899280575539568,2,3
358,13,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.6739130434782609,0.6187050359712231,4,5
359,14,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.6594202898550725,0.5971223021582733,7,8
360,15,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.6666666666666666,0.6258992805755396,4,5
361,16,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9991967871485944,0.6594202898550725,0.539568345323741,4,5
362,17,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9967871485943776,0.6231884057971014,0.5827338129496403,2,3
363,18,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.6159420289855072,0.5899280575539568,3,4
364,19,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9987951807228915,0.5942028985507246,0.6115107913669064,3,4
365,20,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.989558232931727,0.6086956521739131,0.49640287769784175,2,3
366,21,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9947791164658635,0.5507246376811594,0.5179856115107914,1,2
367,22,szegedai-semantics,toasty-snowball-155,nghbc1uy,bert-large-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9835341365461847,0.5144927536231884,0.49640287769784175,0,1
368,0,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9977782266208847,0.9204152249134949,0.8859060402684563,22,23
369,1,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9989896948878562,0.9172413793103448,0.8873720136518771,7,8
370,2,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9975786924939467,0.9310344827586207,0.8794788273615637,5,6
371,3,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9981785063752276,0.9122807017543859,0.8802816901408451,14,15
372,4,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9981785063752276,0.911032028469751,0.8727272727272727,1,2
373,5,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997979389775712,0.9204152249134949,0.8934707903780069,11,12
374,6,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,1.0,0.9236111111111113,0.8881355932203391,13,14
375,7,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.998989286436224,0.918918918918919,0.8859060402684563,8,9
376,8,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9991912656692276,0.9290780141843971,0.8714285714285714,4,5
377,9,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9985838559579203,0.9154929577464789,0.8904593639575972,12,13
378,10,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997978572872448,0.9045936395759717,0.8912280701754385,10,11
379,11,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997979389775712,0.9072164948453607,0.8791946308724832,10,11
380,12,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995959595959596,0.9052631578947368,0.8788927335640139,2,3
381,13,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997978572872448,0.9010238907849828,0.8474576271186439,2,3
382,14,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,1.0,0.9054054054054054,0.8762541806020067,0,1
383,15,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9991919191919193,0.8954248366013072,0.8681672025723473,3,4
384,16,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995959595959596,0.8852459016393441,0.8448844884488449,0,1
385,17,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9997978572872448,0.8712871287128713,0.8310810810810811,3,4
386,18,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9995956328346138,0.86084142394822,0.8284789644012944,2,3
387,19,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9973795605724651,0.8427672955974843,0.8152866242038218,0,1
388,20,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9985872855701311,0.8306709265175718,0.8205128205128205,2,3
389,21,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9987868985038415,0.7944250871080138,0.7739726027397261,1,2
390,22,szegedai-semantics,vital-firebrand-154,5jzgpwcp,bert-large-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9496828752642705,0.6166666666666667,0.7165354330708662,0,1
391,0,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.0,0.0,0.0,0,1
392,1,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.0,0.0,0.0,0,1
393,2,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.0,0.0,0.0,0,1
394,3,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.0,0.0,0.0,0,1
395,4,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.0,0.0,0.0,0,1
396,5,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.0,0.0,0.0,0,1
397,6,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.0,0.0,0.0,0,1
398,7,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.0,0.0,0.0,0,1
399,8,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9438628433791036,0.5285357450991586,0.4951930975049746,4,5
400,9,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9800869010972133,0.5302883630876257,0.4466993807987194,13,14
401,10,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9725044463146978,0.5743785550408553,0.4610482445433748,8,9
402,11,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9910251411503681,0.5629436354207011,0.4961450482413826,10,11
403,12,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9901818019511324,0.5313286695275956,0.4581207128580893,7,8
404,13,szegedai-semantics,light-pine-153,crhwgocm,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9891177096934417,0.5013190627298852,0.47384087219698273,6,7
